take,note_index,start_time,end_time,duration,note_name,measured_hz,target_hz,cents_error
ONESHOT,0,0.06965986394557823,0.8823582766439909,0.8126984126984127,C3,129.9089963224281,130.8127826502993,-12.002617789388971
ONESHOT,1,0.8881632653061224,0.9287981859410431,0.04063492063492069,B2,123.31928718786344,123.47082531403103,-2.1260819087561504
ONESHOT,2,0.9636281179138322,1.4280272108843537,0.4643990929705215,D3,146.89000468882787,146.8323839587038,0.6792466291855389
ONESHOT,3,1.4338321995464853,1.4802721088435373,0.046439909297051996,D#3,152.30484957088578,155.56349186104046,-36.64997284300394
ONESHOT,4,1.486077097505669,1.5151020408163265,0.029024943310657525,D3,146.2699340655903,146.8323839587038,-6.644325487682446
ONESHOT,5,1.5209070294784581,1.555736961451247,0.03482993197278894,C#3,140.28139649165058,138.59131548843604,20.98420874574566
ONESHOT,6,1.5963718820861679,1.619591836734694,0.02321995464852611,E3,167.24680485056388,164.81377845643496,25.370150672694788
ONESHOT,7,1.6253968253968254,1.6718367346938776,0.04643990929705222,F3,170.77989074481272,174.61411571650194,-38.43849857827694
ONESHOT,8,1.677641723356009,2.049160997732426,0.3715192743764171,E3,162.74257025992492,164.81377845643496,-21.89421122406953
ONESHOT,9,2.153650793650794,2.6877097505668934,0.5340589569160996,F3,175.70711328817583,174.61411571650194,10.802889433287575
ONESHOT,10,2.693514739229025,2.716734693877551,0.02321995464852611,E3,168.0305609860064,164.81377845643496,33.46415234210597
ONESHOT,11,2.7225396825396824,2.7689795918367346,0.04643990929705222,F3,172.36538379121384,174.61411571650194,-22.440148704073003
ONESHOT,12,2.780589569160998,3.2856235827664397,0.5050340136054419,G3,196.34028277319496,195.99771799087463,3.0232093996460145
ONESHOT,13,3.3146485260770975,3.3378684807256236,0.02321995464852611,G2,95.7522551764886,97.99885899543733,-40.15018306484784
ONESHOT,14,3.3668934240362813,3.81968253968254,0.45278911564625846,A3,222.05411279739,220.0,16.089322587114072
ONESHOT,15,3.900952380952381,3.924172335600907,0.02321995464852611,A2,108.9392816234964,110.0,-16.77511796115331
ONESHOT,16,3.959002267573696,4.3769614512471655,0.4179591836734695,B3,250.20455025657455,246.94165062806206,22.725403666676623
ONESHOT,17,4.382766439909297,4.423401360544218,0.04063492063492102,C3,129.3546764492433,130.8127826502993,-19.40557471400063
ONESHOT,18,4.516281179138322,4.539501133786848,0.023219954648525665,C#4,274.73015140334616,277.1826309768721,-15.385924093717286
ONESHOT,19,4.54530612244898,4.794920634920635,0.24961451247165467,C4,263.35396447120115,261.6255653005986,11.399584693509594
