take,note_index,start_time,end_time,duration,note_name,measured_hz,target_hz,cents_error
NO_OUTLIERS,0,0.34829931972789113,0.38893424036281177,0.040634920634920635,C#3,135.58517593104125,138.59131548843604,-37.964886719059386
NO_OUTLIERS,1,0.4005442176870748,0.42376417233560093,0.02321995464852611,C#3,134.83428837932757,138.59131548843604,-47.579323615683116
NO_OUTLIERS,2,0.44117913832199546,0.47020408163265304,0.02902494331065758,B2,122.37215160985174,123.47082531403103,-15.473893231409075
NO_OUTLIERS,3,0.47600907029478456,0.626938775510204,0.15092970521541949,A#2,117.54870987141643,116.54094037952248,14.906217635960617
NO_OUTLIERS,4,0.6327437641723356,0.7140136054421768,0.08126984126984127,B2,124.6223431674441,123.47082531403103,16.071069140418736
NO_OUTLIERS,5,0.7198185941043084,1.0274829931972789,0.3076643990929705,C3,129.0377425771409,130.8127826502993,-23.652502606940843
NO_OUTLIERS,6,1.0332879818594105,1.0565079365079366,0.02321995464852611,C#3,139.2713371440908,138.59131548843604,8.473819591300487
NO_OUTLIERS,7,1.062312925170068,1.1435827664399092,0.08126984126984116,D3,144.42075278827997,146.8323839587038,-28.670547302143817
NO_OUTLIERS,8,1.1493877551020408,1.18421768707483,0.03482993197278916,C#3,142.35740335719512,138.59131548843604,46.4167990991553
NO_OUTLIERS,9,1.1900226757369614,1.2364625850340136,0.04643990929705222,D3,142.87570591550357,146.8323839587038,-47.29147672786795
NO_OUTLIERS,10,1.242267573696145,1.2654875283446712,0.02321995464852611,C#3,142.59865376174722,138.59131548843604,49.348205567391474
NO_OUTLIERS,11,1.2712925170068028,1.6253968253968254,0.3541043083900226,D3,145.0803649710918,146.8323839587038,-20.78149281443003
NO_OUTLIERS,12,1.654421768707483,2.066575963718821,0.4121541950113381,E3,162.8393781743759,164.81377845643496,-20.864687545243186
NO_OUTLIERS,13,2.072380952380952,2.1072108843537416,0.034829931972789385,D#3,159.33521671661472,155.56349186104046,41.47397623501759
NO_OUTLIERS,14,2.124625850340136,2.147845804988662,0.02321995464852611,E3,165.44915678366567,164.81377845643496,6.661298219522259
NO_OUTLIERS,15,2.153650793650794,2.1942857142857144,0.04063492063492058,F3,171.05998116811048,174.61411571650194,-35.60148495882593
NO_OUTLIERS,16,2.2000907029478456,2.2755555555555556,0.07546485260770996,E3,168.72057029364495,164.81377845643496,40.55882356004563
NO_OUTLIERS,17,2.281360544217687,2.6238548752834467,0.34249433106575955,F3,172.30472467858434,174.61411571650194,-23.04951470172691
NO_OUTLIERS,18,2.6296598639455784,2.6644897959183673,0.03482993197278894,E3,166.61426835728824,164.81377845643496,18.810116499295397
NO_OUTLIERS,19,2.670294784580499,2.6993197278911563,0.029024943310657303,E2,81.38717182909778,82.4068892282175,-21.556242984857427
NO_OUTLIERS,20,2.7225396825396824,2.75156462585034,0.029024943310657747,F#3,188.82708791265094,184.9972113558172,35.4746585935695
NO_OUTLIERS,21,2.7573696145124718,2.815419501133787,0.05804988662131505,G3,190.8688935386997,195.99771799087463,-45.905826492915544
NO_OUTLIERS,22,2.838639455782313,3.297233560090703,0.4585941043083901,G3,193.54453989017435,195.99771799087463,-21.805498720437324
NO_OUTLIERS,23,3.3030385487528346,3.4191383219954647,0.1160997732426301,G#3,209.71136684901785,207.65234878997256,17.081844719460076
NO_OUTLIERS,24,3.4249433106575964,3.8545124716553287,0.42956916099773235,A3,217.35210902769276,220.0,-20.96331503591277
NO_OUTLIERS,25,3.8603174603174604,3.8835374149659865,0.02321995464852611,A2,108.02195008525806,110.0,-31.414830727521323
NO_OUTLIERS,26,3.9880272108843537,4.458231292517007,0.4702040816326529,B3,243.70650678176509,246.94165062806206,-22.830503952885227
NO_OUTLIERS,27,4.504671201814059,4.620770975056689,0.1160997732426301,G#5,814.4648163960996,830.6093951598903,-33.981374981969985
NO_OUTLIERS,28,4.626575963718821,4.649795918367347,0.023219954648525665,C4,261.533397444453,261.6255653005986,-0.6100024803261772
NO_OUTLIERS,29,4.655600907029479,4.794920634920635,0.13931972789115576,B3,252.9880128540229,246.94165062806206,41.87860555017948
