take,note_index,start_time,end_time,duration,note_name,measured_hz,target_hz,cents_error
LV35_01,0,2.464,2.485333333333333,0.021333333333333204,B5,964.4714761437286,987.7666025122483,-41.317942364756696
LV35_01,1,2.490666666666667,2.592,0.10133333333333328,A#5,942.4586394343007,932.3275230361799,18.710938607165744
LV35_01,2,2.5973333333333333,2.688,0.0906666666666669,A5,874.2657643228132,880.0,-11.317942364756629
LV35_01,3,2.768,2.8373333333333335,0.06933333333333369,G4,386.0830600482255,391.99543598174927,-26.310722091663344
LV35_01,4,2.928,3.072,0.14400000000000013,G2,96.52076501205637,97.99885899543733,-26.31072209166354
LV35_01,5,3.0773333333333333,3.1466666666666665,0.06933333333333325,G#2,102.26018836959965,103.82617439498628,-26.310722091663344
LV35_01,6,3.152,3.1733333333333333,0.021333333333333204,G2,100.79368399158986,97.99885899543733,48.68205763524341
LV35_01,7,3.1786666666666665,3.248,0.06933333333333369,G#2,102.55552655365831,103.82617439498628,-21.317942364756743
LV35_01,8,3.2533333333333334,3.264,0.01066666666666638,G2,99.63596978870584,97.99885899543733,28.682057635243233
LV35_01,9,3.2906666666666666,3.3173333333333335,0.02666666666666684,E2,81.16396529618436,82.4068892282175,-26.310722091663735
LV35_01,10,3.3813333333333335,3.3973333333333335,0.016000000000000014,C#3,138.8916038920172,138.59131548843604,3.7470393703884595
LV35_01,11,3.4026666666666667,3.424,0.021333333333333204,D3,148.42545871060952,146.8323839587038,18.68205763524332
LV35_01,12,3.44,3.498666666666667,0.05866666666666687,D3,149.28527864588918,146.8323839587038,28.682057635243233
LV35_01,13,3.504,3.536,0.03200000000000003,D#3,155.44511058457692,155.56349186104046,-1.3179423647569088
LV35_01,14,3.541333333333333,3.712,0.17066666666666697,E3,167.56705965130027,164.81377845643496,28.682057635243233
LV35_01,15,3.7173333333333334,3.744,0.02666666666666684,F3,170.49608026055748,174.61411571650194,-41.31794236475689
LV35_01,16,3.7493333333333334,3.8026666666666666,0.05333333333333323,E3,169.51409509748726,164.81377845643496,48.68205763524341
LV35_01,17,3.808,3.925333333333333,0.11733333333333329,F3,170.49608026055748,174.61411571650194,-41.31794236475689
LV35_01,18,3.9306666666666668,3.952,0.021333333333333204,E3,163.73982271948398,164.81377845643496,-11.317942364756629
LV35_01,19,4.069333333333334,4.336,0.2666666666666666,E3,167.56705965130027,164.81377845643496,28.682057635243233
LV35_01,20,4.341333333333333,4.421333333333333,0.08000000000000007,F3,171.4837540058069,174.61411571650194,-31.317942364756775
LV35_01,21,4.426666666666667,4.448,0.02133333333333365,E3,169.51409509748726,164.81377845643496,48.68205763524341
LV35_01,22,4.453333333333333,4.464,0.010666666666667268,F3,174.48123722644124,174.61411571650194,-1.3179423647565243
LV35_01,23,4.469333333333333,4.485333333333333,0.016000000000000014,F#3,187.00747945931585,184.9972113558172,18.710938607165744
LV35_01,24,4.490666666666667,4.656,0.1653333333333329,G3,192.48400577313868,195.99771799087463,-31.317942364756384
LV35_01,25,4.661333333333333,4.848,0.18666666666666654,F#3,189.1772457643437,184.9972113558172,38.68205763524329
LV35_01,26,4.8533333333333335,4.9013333333333335,0.04800000000000004,G3,191.3753794779846,195.99771799087463,-41.317942364756696
LV35_01,27,4.906666666666666,5.136,0.22933333333333383,F#3,189.1772457643437,184.9972113558172,38.68205763524329
LV35_01,28,5.1946666666666665,5.221333333333333,0.026666666666666394,G3,199.84912487863608,195.99771799087463,33.689277908336855
LV35_01,29,5.226666666666667,5.28,0.05333333333333368,G#3,202.75515172592992,207.65234878997256,-41.31794236475689
LV35_01,30,5.285333333333333,5.477333333333333,0.19200000000000017,G3,199.27193957741167,195.99771799087463,28.682057635243613
LV35_01,31,5.616,5.941333333333334,0.3253333333333339,G3,200.42631017986048,195.99771799087463,38.68205763524366
LV35_01,32,5.946666666666666,6.016,0.06933333333333369,G#3,202.75515172592992,207.65234878997256,-41.31794236475689
LV35_01,33,6.021333333333334,6.053333333333334,0.03200000000000003,G3,199.27193957741167,195.99771799087463,28.682057635243613
LV35_01,34,6.058666666666666,6.0906666666666665,0.03200000000000003,F#3,185.92729391325432,184.9972113558172,8.682057635243064
LV35_01,35,6.16,6.234666666666667,0.07466666666666644,A#2,115.11468640086561,116.54094037952248,-21.317942364756743
LV35_01,36,6.24,6.325333333333333,0.08533333333333282,A2,110.55303039742208,110.0,8.682057635243064
LV35_01,37,6.330666666666667,6.357333333333333,0.026666666666666394,A#2,116.45419733544014,116.54094037952248,-1.2890613928341892
LV35_01,38,6.362666666666667,6.410666666666667,0.04800000000000004,B2,124.45100855441926,123.47082531403103,13.689277908336413
LV35_01,39,6.416,6.517333333333333,0.10133333333333283,C3,129.21186668800672,130.8127826502993,-21.317942364756743
LV35_01,40,6.522666666666667,6.549333333333333,0.026666666666666394,B2,126.99208415745595,123.47082531403103,48.682057635243034
LV35_01,41,6.554666666666667,6.570666666666667,0.016000000000000014,C3,127.72774181706399,130.8127826502993,-41.317942364756696
LV35_01,42,6.576,6.688,0.1120000000000001,B2,124.81043616213975,123.47082531403103,18.68205763524294
LV35_01,43,6.693333333333333,6.768,0.07466666666666644,C3,128.46766109814024,130.8127826502993,-31.31794236475658
LV35_01,44,6.773333333333333,6.944,0.17066666666666652,B2,125.53345566348013,123.47082531403103,28.682057635243233
LV35_01,45,6.949333333333334,7.045333333333334,0.09600000000000009,C3,128.46766109814024,130.8127826502993,-31.31794236475658
LV35_01,46,7.050666666666666,7.109333333333334,0.05866666666666731,B2,125.17194591280995,123.47082531403103,23.689277908336496
