take,note_index,start_time,end_time,duration,note_name,measured_hz,target_hz,cents_error
ONESHOT,0,0.07546485260770976,0.8823582766439909,0.8068934240362812,C3,129.96038341699767,130.8127826502993,-11.31794236475682
ONESHOT,1,0.8881632653061224,0.9346031746031747,0.04643990929705222,B2,124.09158094669877,123.47082531403103,8.682057635243064
ONESHOT,2,0.9520181405895691,0.9636281179138322,0.011609977324263054,C#3,140.09497782494162,138.59131548843604,18.68205763524332
ONESHOT,3,0.9694331065759637,1.4280272108843537,0.45859410430839,D3,146.72064691274738,146.8323839587038,-1.3179423647569088
ONESHOT,4,1.4338321995464853,1.474467120181406,0.04063492063492058,D#3,152.3346979888749,155.56349186104046,-36.310722091663116
ONESHOT,5,1.4802721088435373,1.509297052154195,0.029024943310657747,D3,147.57305281167845,146.8323839587038,8.710938607165705
ONESHOT,6,1.5151020408163265,1.5615419501133787,0.04643990929705222,C#3,140.09497782494162,138.59131548843604,18.68205763524332
ONESHOT,7,1.5673469387755101,1.5847619047619048,0.017414965986394693,D3,146.72309457153247,146.8323839587038,-1.2890613928343815
ONESHOT,8,1.5963718820861679,1.6253968253968254,0.029024943310657525,E3,168.052412702037,164.81377845643496,33.68927790833648
ONESHOT,9,1.6312018140589568,1.666031746031746,0.03482993197278916,F3,170.49608026055748,174.61411571650194,-41.31794236475689
ONESHOT,10,1.6718367346938776,2.043356009070295,0.3715192743764173,E3,162.7967507364298,164.81377845643496,-21.317942364756938
ONESHOT,11,2.049160997732426,2.0607709750566894,0.011609977324263276,D#3,159.07846781080758,155.56349186104046,38.68205763524329
ONESHOT,12,2.066575963718821,2.0839909297052155,0.01741496598639447,D3,146.29812254103103,146.8323839587038,-6.310722091663646
ONESHOT,13,2.153650793650794,2.681904761904762,0.528253968253968,F3,175.49199675114014,174.61411571650194,8.682057635243064
ONESHOT,14,2.6877097505668934,2.716734693877551,0.029024943310657747,E3,167.56705965130027,164.81377845643496,28.682057635243233
ONESHOT,15,2.7225396825396824,2.7689795918367346,0.04643990929705222,F3,172.47714928685681,174.61411571650194,-21.317942364756743
ONESHOT,16,2.786394557823129,3.2856235827664397,0.4992290249433107,G3,195.84856692874484,195.99771799087463,-1.3179423647565243
ONESHOT,17,3.2914285714285714,3.3030385487528346,0.011609977324263276,G#3,212.3442787741709,207.65234878997256,38.68205763524329
ONESHOT,18,3.3494784580498864,3.3610884353741497,0.011609977324263276,G#3,212.3442787741709,207.65234878997256,38.68205763524329
ONESHOT,19,3.3668934240362813,3.8370975056689343,0.4702040816326529,A3,222.38691517477395,220.0,18.68205763524332
ONESHOT,20,3.9648072562358276,4.382766439909297,0.41795918367346907,B3,249.6208723242795,246.94165062806206,18.68205763524294
ONESHOT,21,4.522086167800453,4.539501133786848,0.01741496598639447,C#4,274.5834340683092,277.1826309768721,-16.310722091663173
ONESHOT,22,4.54530612244898,4.794920634920635,0.24961451247165467,C4,262.94090066745287,261.6255653005986,8.682057635243064
